alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-003401,2025-12-29,18323,Castellón,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 327d without buying. Historic volume: ~€1,860/yr.",lost,,declining,Medium,83.71874568367346,1860.4165707482994,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 327.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 707.8667563636365, ""mean_interpurchase_days"": 245.0, ""lifetime_volume"": 7492.636600000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003402,2025-12-29,5347,Asturias,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 745d without buying. Historic volume: ~€1,856/yr.",lost,,inactive,Medium,83.53734734328357,1856.3854965174128,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 745.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 143.57142857142858, ""lifetime_volume"": 5111.4176, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003403,2025-12-29,43132,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 14% of estimated potential. Realistic growth margin: ~€247.,promiscuous,moderate,new,Low,83.35884640883978,246.80400000000003,0.7,0.4825046040515654,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.14475138121546963, ""potencial_h"": 3410.04, ""volume_eur_current"": 493.60800000000006, ""volume_eur_baseline"": 0.0, ""recency_days"": 167.0, ""conversion_probability"": 0.4825046040515654}",True,False,
ALT-20251229-003404,2025-12-29,8749,Almería,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 465d without buying. Historic volume: ~€1,848/yr.",lost,,inactive,Medium,83.16248482851985,1848.0552184115525,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 465.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 158.28571428571428, ""lifetime_volume"": 5609.986800000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003405,2025-12-29,3505,Melilla,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€139.,promiscuous,near_loyal,new,Low,83.15030188439309,139.13340000000002,0.7,0.8537572254335262,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.25612716763005783, ""potencial_h"": 1086.44, ""volume_eur_current"": 278.26680000000005, ""volume_eur_baseline"": 0.0, ""recency_days"": 321.0, ""conversion_probability"": 0.8537572254335262}",True,False,
ALT-20251229-003406,2025-12-29,1000101749,Melilla,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€139.,promiscuous,near_loyal,new,Low,83.15030188439309,139.13340000000002,0.7,0.8537572254335262,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.25612716763005783, ""potencial_h"": 1086.44, ""volume_eur_current"": 278.26680000000005, ""volume_eur_baseline"": 0.0, ""recency_days"": 319.0, ""conversion_probability"": 0.8537572254335262}",True,False,
ALT-20251229-003407,2025-12-29,34320,A Coruña,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €553 in baseline.,occasional_silent,,declining,Medium,82.94309999999999,552.954,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 236.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.96676363636362, ""mean_interpurchase_days"": 348.5, ""lifetime_volume"": 4603.24, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003408,2025-12-29,32014,A Coruña,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€199.,promiscuous,moderate,new,Low,82.92979491525425,198.762,0.7,0.5960451977401131,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1788135593220339, ""potencial_h"": 2223.12, ""volume_eur_current"": 397.524, ""volume_eur_baseline"": 0.0, ""recency_days"": 151.0, ""conversion_probability"": 0.5960451977401131}",True,False,
ALT-20251229-003409,2025-12-29,1000081165,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€199.,promiscuous,moderate,stable,Low,82.92979491525425,198.762,0.7,0.5960451977401131,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""stable"", ""share_of_potential"": 0.1788135593220339, ""potencial_h"": 2223.12, ""volume_eur_current"": 397.524, ""volume_eur_baseline"": 385.8432, ""recency_days"": 67.0, ""conversion_probability"": 0.5960451977401131}",True,False,
ALT-20251229-003410,2025-12-29,1000069705,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€199.,promiscuous,moderate,declining,Low,82.92979491525425,198.762,0.7,0.5960451977401131,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.1788135593220339, ""potencial_h"": 2223.12, ""volume_eur_current"": 397.524, ""volume_eur_baseline"": 771.6864, ""recency_days"": 294.0, ""conversion_probability"": 0.5960451977401131}",True,False,
ALT-20251229-003411,2025-12-29,36119,Huelva,Commodities,Categoria C1,Categoria C1,Anestesia,lost,"Lost client: 439d without buying (>270d). Used to buy ~€1,841/yr in baseline.",lost,marginal,declining,High,82.84419000000001,1840.9820000000002,0.3,0.15,delegado,2,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 1840.9820000000002, ""recency_days"": 439.0, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003412,2025-12-29,1000079099,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 535d without buying. Historic volume: ~€1,839/yr.",lost,,inactive,Medium,82.77558762955853,1839.4575028790784,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 535.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 260.5, ""lifetime_volume"": 2625.6366, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003413,2025-12-29,1000079739,Zamora,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 951d without buying. Historic volume: ~€1,839/yr.",lost,,inactive,Medium,82.75242562767475,1838.9427917261057,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 951.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 350.5, ""lifetime_volume"": 3531.7778000000003, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003414,2025-12-29,1000074650,A Coruña,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 150.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 599.0, ""lifetime_volume"": 1474.2614, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003415,2025-12-29,1000076631,Pontevedra,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 249.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 203.4, ""lifetime_volume"": 3169.2648, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003416,2025-12-29,1000067436,Granada,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 231.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 370.75, ""lifetime_volume"": 2629.0278, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003417,2025-12-29,1000079719,Barcelona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 167.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 259.1666666666667, ""lifetime_volume"": 4133.339, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003418,2025-12-29,41671,Málaga,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 216.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 121.54545454545455, ""lifetime_volume"": 7552.6106, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003419,2025-12-29,1000037560,Castellón,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €551 in baseline.,occasional_silent,,declining,Medium,82.68405000000001,551.2270000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 202.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 180.40156363636368, ""mean_interpurchase_days"": 394.0, ""lifetime_volume"": 2935.7116, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003420,2025-12-29,13817,Cádiz,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1189d without buying. Historic volume: ~€1,833/yr.",lost,,inactive,Medium,82.49108811320754,1833.1352914046122,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1189.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 238.5, ""lifetime_volume"": 2395.6316, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003421,2025-12-29,19912,Granada,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 403d without buying. Historic volume: ~€1,832/yr.",lost,,declining,Medium,82.4587779916318,1832.417288702929,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 403.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 918.7326, ""mean_interpurchase_days"": 239.0, ""lifetime_volume"": 2399.7136, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003422,2025-12-29,41522,Sta.Cruz Tenerife,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 410d without buying. Historic volume: ~€1,831/yr.",lost,,declining,Medium,82.37715158898304,1830.6033686440678,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 410.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 571.0718, ""mean_interpurchase_days"": 236.0, ""lifetime_volume"": 2367.246, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003423,2025-12-29,1000059777,Madrid,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 459d without buying. Historic volume: ~€1,830/yr.",lost,,inactive,Medium,82.33967104895103,1829.7704677544675,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 459.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 214.5, ""lifetime_volume"": 6451.8207999999995, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003424,2025-12-29,1000069090,León,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 271d without buying. Historic volume: ~€1,828/yr.",lost,,declining,Medium,82.24288408322495,1827.619646293888,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 271.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 605.5244509090909, ""mean_interpurchase_days"": 192.25, ""lifetime_volume"": 7701.0384, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003425,2025-12-29,1000081598,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €548 in baseline.,occasional_silent,,declining,Medium,82.2366,548.244,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 213.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 179.4253090909091, ""mean_interpurchase_days"": 95.4375, ""lifetime_volume"": 10028.186599999999, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003426,2025-12-29,1000078464,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €548 in baseline.,occasional_silent,,declining,Medium,82.23189,548.2126000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 224.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 179.41503272727275, ""mean_interpurchase_days"": 151.6, ""lifetime_volume"": 19756.88, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003427,2025-12-29,1000082533,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),silent,Occasional client with no recent purchase: €548 in baseline.,occasional_silent,,declining,Medium,82.23189,548.2126000000001,0.5,0.3,televenta,30,"{""pattern"": ""occasional_silent"", ""trend"": ""declining"", ""recency_days"": 207.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 3004.2578, ""mean_interpurchase_days"": 182.5, ""lifetime_volume"": 3973.2932, ""conversion_probability"": 0.3}",True,False,
ALT-20251229-003428,2025-12-29,10115,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 761d without buying. Historic volume: ~€1,827/yr.",lost,,inactive,Medium,82.19995384500001,1826.6656410000005,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 761.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 76.92307692307692, ""lifetime_volume"": 5004.563400000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003429,2025-12-29,20694,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 313d without buying. Historic volume: ~€1,825/yr.",lost,,declining,Medium,82.1353030894309,1825.228957542909,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 313.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 309.4932436363636, ""mean_interpurchase_days"": 158.14285714285714, ""lifetime_volume"": 5535.6944, ""conversion_probability"": 0.15}",True,False,
